time_sec,time_ns,dx,dy,dz,wrist,grip
1763770628,663880225,6.087689e-06,4.4670332e-06,1.0597082e-05,0.0,0.0
1763770628,763797085,2.5792979e-05,-0.010325794,2.1749549e-05,0.0,0.0
1763770628,865062554,-2.9000284e-05,-0.08341427,1.5561032e-05,0.0,0.0
1763770628,966112241,-2.8121829e-05,-0.36114368,2.0270147e-05,0.0,0.0
1763770629,63860576,-7.573988e-07,-0.01878566,1.8867411e-05,0.0,0.0
1763770629,164057726,3.4071352e-05,7.43492e-06,1.8000044e-05,0.0,0.0
1763770629,265631254,8.050079e-06,-0.084497005,1.4900978e-05,0.0,0.0
1763770629,363471635,7.961118e-06,-0.21123138,2.0677451e-05,0.0,0.0
1763770629,463954528,2.6666256e-05,-0.020056576,9.457906e-06,0.0,0.0
1763770629,564420075,-9.5575115e-06,-1.5500214e-06,7.5587914e-06,0.0,0.0
1763770629,664250512,6.575246e-06,4.1718695e-06,1.6036773e-05,0.0,0.0
1763770629,764296055,1.7119433e-05,5.7212746e-06,1.2249668e-05,0.0,0.0
1763770629,865289983,-1.6975579e-05,2.2978342e-07,9.771e-06,0.0,0.0
1763770629,963688133,-7.5813496e-06,9.721191e-07,2.0842128e-05,0.0,0.0
1763770630,63424424,1.2500446e-05,3.4787606e-06,2.6429278e-05,0.0,0.0
1763770630,163741486,-1.7412805e-05,-1.8787854e-06,2.5911557e-05,0.0,0.0
1763770630,262978789,2.1061542e-05,-6.287219e-06,2.2338336e-05,0.0,0.0
1763770630,363144132,-3.111755e-05,-2.5006582e-07,2.8711036e-05,0.0,0.0
1763770630,464611144,1.1679805e-06,2.8738368e-06,1.9538391e-05,0.0,0.0
1763770630,564017348,3.2485812e-05,3.3434187e-06,2.2632374e-05,0.0,0.0
1763770630,666280320,5.11616e-06,6.5078334e-06,1.552856e-05,0.0,0.0
1763770630,763185664,1.1537933e-06,-6.0802254e-06,1.2027444e-05,0.0,0.0
1763770630,864500251,-3.415912e-05,1.0175146e-06,1.2436562e-05,0.0,0.0
1763770630,963611925,-6.0686284e-06,3.4000882e-06,2.704077e-05,0.0,0.0
1763770631,63083875,3.0400017e-07,4.938301e-07,2.1821927e-05,0.0,0.0
1763770631,163304594,2.6098156e-05,5.4449793e-06,2.1534363e-05,0.0,0.0
1763770631,263826493,1.20428695e-05,1.312171e-06,2.6580923e-05,0.0,0.0
1763770631,364535518,1.7291788e-07,-3.2515695e-07,2.3172717e-05,0.0,0.0
1763770631,464057769,1.1559812e-06,-8.194727e-07,1.6981929e-05,0.0,0.0
1763770631,563622689,1.8352011e-07,2.6515904e-08,1.793648e-05,0.0,0.0
1763770631,663827297,-1.1796618e-06,2.9451412e-06,1.6943526e-05,0.0,0.0
1763770631,763134804,2.351686e-08,5.8881284e-07,1.3924581e-05,0.0,0.0
1763770631,863191354,1.2284416e-06,6.1198494e-07,2.6691392e-05,0.0,0.0
1763770631,964468068,-1.2765775e-05,1.9759598e-06,2.8213333e-05,0.0,0.0
1763770632,63078821,-1.7121218e-05,-6.042834e-07,2.9285646e-05,0.0,0.0
1763770632,163196555,2.9232977e-05,-2.3317477e-06,2.0496067e-05,0.0,0.0
1763770632,262945016,1.0791048e-06,-1.9010873e-06,2.4027386e-05,0.0,0.0
1763770632,363449522,1.3649792e-07,-0.013787555,1.750828e-05,0.0,0.0
1763770632,463477204,3.353937e-06,-0.16274147,1.5881058e-05,0.0,0.0
1763770632,563763454,6.6385805e-06,-0.24452093,4.0697276e-05,0.0,0.0
1763770632,663441443,-3.6463345e-05,-2.4272775e-05,3.23637e-05,0.0,0.0
1763770632,763342146,3.5600795e-05,-6.314865e-06,2.4621813e-05,0.0,0.0
1763770632,864301350,-3.434914e-05,-3.9215206e-06,1.9541627e-05,0.0,0.0
1763770632,963427508,3.3215354e-05,4.5602395e-08,2.4775703e-05,0.0,0.0
1763770633,63671967,-3.246849e-05,-9.249031e-06,2.3854276e-05,0.0,0.0
1763770633,163887182,-1.2243104e-06,-8.344215e-06,2.6471887e-05,0.0,0.0
1763770633,263428988,3.1949767e-05,-3.9540355e-06,2.024243e-05,0.0,0.0
1763770633,364453589,-2.637816e-05,-1.29256905e-05,2.638583e-05,0.0,0.0
1763770633,464991274,-7.4529007e-06,-5.1820675e-06,1.9974004e-05,0.0,0.0
1763770633,563538661,2.9490335e-05,-5.626398e-06,2.7382199e-05,0.0,0.0
1763770633,663863079,1.043861e-05,-7.078695e-06,3.279924e-05,0.0,0.0
1763770633,763940839,0.0,-9.2329265e-06,2.6391028e-05,0.0,-1.0
1763770633,863770159,-2.6990136e-05,-6.6664657e-06,2.0387552e-05,0.0,0.0
1763770633,964507263,9.022995e-06,-3.578712e-06,2.2993147e-05,0.0,0.0
1763770634,64304646,-1.7415035e-06,-9.937421e-06,2.5651052e-05,0.0,0.0
1763770634,163348327,-3.234766e-06,-1.0331691e-05,2.2664473e-05,0.0,0.0
1763770634,264297322,2.2940983e-05,-3.4441691e-06,1.9298483e-05,0.0,0.0
1763770634,363748862,-1.7117865e-05,-6.2592217e-06,1.6782846e-05,0.0,0.0
1763770634,463727762,-6.9113325e-06,-4.13615e-06,1.6914564e-05,0.0,0.0
1763770634,563822101,1.0401042e-05,-1.896333e-06,2.4461455e-05,0.0,0.0
1763770634,663361116,-1.1949278e-05,-6.6800776e-06,2.3331308e-05,0.0,0.0
1763770634,763209182,1.3268848e-05,-8.238593e-06,1.860301e-05,0.0,0.0
1763770634,863327765,-1.4587045e-05,-2.1096444e-06,1.9636429e-05,0.0,0.0
1763770634,963228799,1.6486025e-05,-7.861889e-06,2.2163162e-05,0.0,0.0
1763770635,63371092,-2.9709343e-05,-1.0800417e-05,2.1715778e-05,0.0,0.0
1763770635,164091349,5.4092816e-06,-8.504618e-06,2.6026628e-05,0.0,0.0
1763770635,264462835,3.3462216e-05,-1.3523628e-05,2.9815828e-05,0.0,0.0
1763770635,364529999,4.5436117e-08,-2.3724663e-06,2.5566122e-05,0.0,0.0
1763770635,464364602,1.0183624e-06,0.0046583456,5.2648506e-05,0.0,0.0
1763770635,563549220,-4.473778e-06,0.09362299,3.1283307e-05,0.0,0.0
1763770635,667443293,-3.3536708e-05,0.153198,2.8030065e-05,0.0,0.0
1763770635,763536532,2.2076816e-05,0.011654609,2.5862279e-05,0.0,0.0
1763770635,863693069,6.1325186e-06,-1.0712022e-06,1.17415475e-05,0.0,0.0
1763770635,963801233,-1.9875872e-06,0.04136715,2.1801568e-05,0.0,0.0
1763770636,64028384,-1.2727164e-05,0.2805884,3.173675e-05,0.0,0.0
1763770636,164234621,-6.0441787e-05,0.04646528,3.296897e-05,0.0,0.0
1763770636,263992494,-1.44060205e-05,-3.976193e-06,2.2975371e-05,0.0,0.0
1763770636,363583180,3.1523046e-05,0.20331661,1.9915822e-05,0.0,0.0
1763770636,463601050,-8.7001507e-07,0.05984806,1.7864611e-05,0.0,0.0
1763770636,565209799,2.303749e-05,0.06662244,1.6035421e-05,0.0,0.0
1763770636,664445763,1.2116941e-05,0.091273956,2.4735651e-05,0.0,0.0
1763770636,764001573,-5.860524e-07,-9.429046e-07,2.2485987e-05,0.0,0.0
1763770636,863770028,-3.1659647e-06,0.10549599,1.04871115e-05,0.0,0.0
1763770636,963166241,3.602242e-05,0.1576644,1.6573227e-05,0.0,0.0
1763770637,63486908,-2.1222745e-06,0.03489508,1.8973597e-05,0.0,0.0
1763770637,164682949,-5.0112208e-06,0.1756429,4.979102e-06,0.0,0.0
1763770637,266981970,5.606082e-06,3.1757247e-06,3.16096e-05,0.0,0.0
1763770637,364689237,3.455332e-05,-3.1757247e-06,2.0164933e-05,0.0,0.0
1763770637,463313390,-2.831562e-06,0.006823262,2.6522865e-05,0.0,0.0
1763770637,568285952,-7.186844e-06,0.27785003,2.5467303e-05,0.0,0.0
1763770637,663290767,-4.2721313e-06,0.15907475,1.3492145e-05,0.0,0.0
1763770637,763041733,-4.55299e-05,0.22464627,1.9860441e-05,0.0,0.0
1763770637,863522908,-7.848148e-06,0.17373382,1.7583847e-05,0.0,0.0
1763770637,963723931,-8.246812e-07,1.2045749e-06,2.0519159e-05,0.0,0.0
1763770638,64676827,-4.673019e-07,3.0850713e-06,1.7012411e-05,0.0,0.0
1763770638,165223292,-2.4724572e-05,2.0223955e-07,2.21717e-05,0.0,0.0
1763770638,264280921,9.070948e-06,-6.509296e-07,2.2902033e-05,0.0,0.0
1763770638,363813365,-4.7194717e-06,-3.211033e-07,2.1291455e-05,0.0,0.0
1763770638,463606285,-1.7209599e-06,2.8169056e-06,1.657967e-05,0.0,0.0
1763770638,564024056,1.0737401e-05,4.9591404e-06,1.9917778e-05,0.0,0.0
1763770638,663685428,-2.6656131e-05,1.8950996e-06,2.7782115e-05,0.0,0.0
1763770638,763239784,8.844539e-06,7.759858e-07,1.3548508e-05,0.0,0.0
1763770638,863999380,2.9452523e-05,3.700543e-06,2.5801584e-05,0.0,0.0
1763770638,963895961,-7.029166e-06,3.596204e-07,1.5066994e-05,0.0,0.0
1763770639,63860559,-2.4282224e-05,5.7436625e-07,1.1897996e-05,0.0,0.0
1763770639,163729013,2.6711019e-05,4.3129285e-06,3.2581174e-05,0.0,0.0
1763770639,264362577,-3.3306893e-05,-7.128066e-08,2.6953492e-05,0.0,0.0
1763770639,363434177,1.3570733e-06,-3.726106e-07,5.2625644e-05,0.0,0.0
1763770639,463275525,3.4608194e-05,3.7273849e-06,1.8868282e-05,0.0,0.0
1763770639,563206190,-3.495257e-05,-6.0716366e-06,2.3385468e-05,0.0,0.0
1763770639,663344631,3.3384884e-05,6.3464336e-06,2.0097039e-05,0.0,0.0
1763770639,763408976,-1.6845364e-05,4.432247e-06,1.6580923e-05,0.0,0.0
1763770639,863469577,-1.7539343e-05,2.440497e-06,2.1209371e-05,0.0,0.0
1763770639,963261000,-3.7693386e-08,-3.817438e-06,3.5762005e-05,0.0,0.0
1763770640,64045925,-2.8569747e-07,-3.2774005e-07,1.9262618e-05,0.0,0.0
1763770640,163179572,-9.538535e-07,6.126477e-06,1.4857315e-05,0.0,0.0
1763770640,263423668,6.624236e-08,3.6227234e-06,3.3545926e-05,0.0,0.0
1763770640,363518505,8.3101816e-07,0.008883795,3.9681192e-05,0.0,0.0
1763770640,463120044,-9.115375e-06,0.23972327,1.5457772e-05,0.0,0.0
1763770640,562931002,-5.511664e-06,0.21919727,4.0013012e-05,0.0,0.0
1763770640,662997542,-1.228448e-06,0.0058920663,3.8850183e-05,0.0,0.0
1763770640,763131884,-4.9648293e-05,0.3315327,2.35222e-05,0.0,0.0
1763770640,863437206,-2.08402e-06,0.089518175,2.281945e-05,0.0,0.0
1763770640,963205171,-6.337016e-06,0.1724267,1.7684626e-05,0.0,0.0
1763770641,63002848,-6.8703266e-06,0.19600505,1.8321924e-05,0.0,0.0
1763770641,162662943,-4.69838e-06,0.14405769,3.0438488e-05,0.0,0.0
1763770641,263473317,-7.105827e-06,0.22436891,3.6332916e-05,0.0,0.0
1763770641,363514858,-1.6009699e-05,0.17753613,3.3277698e-05,0.0,0.0
1763770641,464010245,-3.425629e-05,0.13825837,2.6699277e-05,0.0,0.0
1763770641,563835399,2.0964157e-05,2.417689e-06,3.162551e-05,0.0,0.0
1763770641,663554458,1.7059341e-05,1.3888033e-06,2.7694781e-05,0.0,0.0
1763770641,763336839,-1.107675e-06,0.045965686,1.6198792e-05,0.0,0.0
1763770641,863689207,-4.6474168e-05,0.24322326,1.3251736e-05,0.0,0.0
1763770641,963232933,-1.9891426e-05,0.16745166,1.2476711e-05,0.0,0.0
1763770642,63556399,3.931278e-05,0.20761825,3.236186e-05,0.0,0.0
1763770642,163638993,-3.302765e-05,0.06257307,3.2638836e-05,0.0,0.0
1763770642,263509609,-7.964708e-06,0.22993053,4.0873354e-05,0.0,0.0
1763770642,363610218,-9.067722e-06,0.05791392,2.23716e-05,0.0,0.0
1763770642,463664225,-3.355986e-05,0.15658411,2.0244905e-05,0.0,0.0
1763770642,563631284,-7.920214e-06,0.19722843,2.1103699e-05,0.0,0.0
1763770642,663764264,3.508685e-05,-1.1111125e-06,2.3888919e-05,0.0,0.0
1763770642,763728194,-5.2187235e-05,0.42105627,3.007077e-05,0.0,0.0
1763770642,864254768,-3.2051663e-05,2.0142293e-06,2.099519e-05,0.0,0.0
1763770642,963328781,-1.5427986e-05,0.28173527,2.3440298e-05,0.0,0.0
1763770643,63413012,-1.5625803e-06,0.056042787,2.9222885e-05,0.0,0.0
1763770643,164049859,-9.151911e-07,0.08331504,2.4932708e-05,0.0,0.0
1763770643,263172759,-6.150298e-06,0.13033967,1.5326463e-05,0.0,0.0
1763770643,362800847,-8.253051e-06,0.23809074,2.3120996e-05,0.0,0.0
1763770643,463445515,-4.5325364e-06,0.1256125,2.8063298e-05,0.0,0.0
1763770643,562821952,-2.1255091e-05,0.19019035,1.6330383e-05,0.0,0.0
1763770643,662748202,-3.0069603e-05,0.110194966,3.6154164e-05,0.0,0.0
1763770643,763146358,-2.2757114e-05,0.17793645,4.8771573e-05,0.0,0.0
1763770643,862715196,-2.0784242e-05,0.02767951,2.9618532e-05,0.0,0.0
1763770643,962846158,-6.367918e-07,4.6424507e-06,2.6502395e-05,0.0,0.0
1763770644,63676868,8.079656e-07,5.899775e-06,4.4684683e-05,0.0,0.0
1763770644,163435335,-1.6360002e-06,7.273119e-07,2.9329429e-05,0.0,0.0
1763770644,263330475,1.1560566e-05,-1.6946225e-06,1.6387734e-05,0.0,0.0
1763770644,363941522,2.6335636e-05,3.831411e-06,2.1966336e-05,0.0,0.0
1763770644,464311919,-7.160046e-06,2.3681987e-06,2.2260718e-05,0.0,0.0
1763770644,567648616,-2.9504197e-05,3.044986e-06,2.503838e-05,0.0,0.0
1763770644,663580917,4.6774403e-06,4.354773e-06,1.5180704e-05,0.0,0.0
1763770644,763129630,3.38195e-05,-2.6493926e-06,2.5194275e-05,0.0,0.0
1763770644,865391436,-1.9643887e-06,4.5431902e-06,3.952687e-05,0.0,0.0
1763770644,965911820,-1.0124311e-06,9.598247e-06,4.304432e-05,0.0,0.0
1763770645,63208255,-3.5517416e-05,5.443658e-06,1.5618694e-05,0.0,0.0
1763770645,164661377,-1.7898364e-08,-3.3755473e-06,2.858406e-05,0.0,0.0
1763770645,264159321,-8.070467e-08,1.297714e-06,2.6359941e-05,0.0,0.0
1763770645,363559298,-1.1145023e-06,2.1614592e-06,1.8912768e-05,0.0,0.0
1763770645,463971648,-1.2452077e-06,-1.037406e-06,2.0828717e-05,0.0,0.0
1763770645,563353985,1.0132279e-06,6.1640253e-06,2.3201294e-05,0.0,0.0
1763770645,663295108,1.2272994e-06,-8.300466e-08,2.6783558e-05,0.0,0.0
1763770645,763631657,2.2858064e-06,3.8170183e-06,2.5934709e-05,0.0,0.0
1763770645,864081177,2.597669e-05,6.1692535e-06,2.135126e-05,0.0,0.0
1763770645,963488725,-1.8942143e-05,8.009588e-06,5.3332293e-05,0.0,0.0
1763770646,63066368,-1.0095486e-05,7.4723853e-06,3.842224e-05,0.0,0.0
1763770646,164498730,-2.0460968e-06,3.398598e-06,3.4166464e-05,0.0,0.0
1763770646,264290354,-1.973122e-08,-6.529354e-07,2.5663903e-05,0.0,0.0
1763770646,366053877,5.2516174e-07,-1.6085512e-06,1.248132e-05,0.0,0.0
1763770646,464417380,1.8396622e-05,3.158257e-06,1.9208874e-05,0.0,0.0
1763770646,563618911,8.908675e-06,4.215047e-06,3.4005556e-05,0.0,0.0
1763770646,663952226,-2.6042548e-05,-1.1547102e-06,3.7914797e-05,0.0,0.0
1763770646,762986516,9.534437e-06,1.832089e-06,2.7379256e-05,0.0,0.0
1763770646,863807648,2.1706453e-05,7.3621004e-06,9.176468e-06,0.0,0.0
1763770646,963427763,-2.4363779e-05,-1.956954e-06,2.654641e-05,0.0,0.0
1763770647,63277036,2.5970945e-05,4.6946734e-06,2.0978172e-05,0.0,0.0
1763770647,165151402,-3.896082e-05,-2.3849761e-06,3.398591e-05,0.0,0.0
1763770647,263418308,-3.896082e-05,-2.3849761e-06,3.398591e-05,0.0,0.0
1763770647,363611914,-3.896082e-05,-2.3849761e-06,3.398591e-05,0.0,0.0
1763770647,464235281,-3.896082e-05,-2.3849761e-06,3.398591e-05,0.0,0.0
1763770647,563478413,-3.896082e-05,-2.3849761e-06,3.398591e-05,0.0,0.0
1763770647,663589815,-3.896082e-05,-2.3849761e-06,3.398591e-05,0.0,0.0
1763770647,762986825,-3.896082e-05,-2.3849761e-06,3.398591e-05,0.0,0.0
1763770647,863000347,-3.896082e-05,-2.3849761e-06,3.398591e-05,0.0,0.0
1763770647,966328432,-3.896082e-05,-2.3849761e-06,3.398591e-05,0.0,0.0
1763770648,62905215,-3.896082e-05,-2.3849761e-06,3.398591e-05,0.0,0.0
1763770648,163659306,0.0,0.0,0.0,0.0,0.0
1763770699,564425619,0.0,0.0,0.0,0.0,0.0
1763770699,664398559,1.1792337e-06,-7.2141356e-06,1.3873338e-05,0.0,0.0
1763770699,763288851,1.1792337e-06,-7.2141356e-06,1.3873338e-05,0.0,0.0
1763770699,863629910,1.1792337e-06,-7.2141356e-06,1.3873338e-05,0.0,0.0
1763770699,963404705,1.1792337e-06,-7.2141356e-06,1.3873338e-05,0.0,0.0
1763770700,63181020,1.1792337e-06,-7.2141356e-06,1.3873338e-05,0.0,0.0
1763770700,163758810,1.1792337e-06,-7.2141356e-06,1.3873338e-05,0.0,0.0
1763770700,263184022,1.1792337e-06,-7.2141356e-06,1.3873338e-05,0.0,0.0
1763770700,363110941,1.1792337e-06,-7.2141356e-06,1.3873338e-05,0.0,0.0
1763770700,463272509,1.1792337e-06,-7.2141356e-06,1.3873338e-05,0.0,0.0
1763770700,563467023,1.1792337e-06,-7.2141356e-06,1.3873338e-05,0.0,0.0
1763770700,663315332,1.8010523e-06,3.7217214e-06,1.9634086e-05,0.0,0.0
1763770700,763178935,-1.710773e-05,6.1292217e-06,5.055199e-05,0.0,0.0
1763770700,863015784,-2.1222846e-05,-4.9410903e-07,8.578565e-05,0.0,0.0
1763770700,962984163,-9.462103e-08,3.9588454e-06,8.571102e-05,0.0,0.0
1763770701,63023057,1.8419483e-05,7.758656e-06,8.267972e-05,0.0,0.0
1763770701,163958228,1.658999e-06,1.6459907e-06,0.00010917193,0.0,0.0
1763770701,263876228,-4.0338614e-06,4.2037927e-06,0.0001095328,0.0,0.0
1763770701,362926468,7.8730345e-06,7.5921316e-06,8.195678e-05,0.0,0.0
1763770701,464415015,-2.4467836e-05,2.537121e-06,0.000100058234,0.0,0.0
1763770701,563808209,-4.844909e-07,4.4365647e-06,0.00013747414,0.0,0.0
1763770701,664160229,1.3967615e-05,5.6324047e-06,0.0001402384,0.0,0.0
1763770701,763774791,2.537168e-05,7.727911e-06,0.00013810319,0.0,0.0
1763770701,863957931,-1.3040787e-05,1.2333561e-05,0.000110755966,0.0,0.0
1763770701,963175044,-2.5829415e-05,-2.9096245e-07,7.8506484e-05,0.0,0.0
1763770702,64313720,1.1970515e-08,5.9041477e-06,3.7158916e-05,0.0,0.0
1763770702,163525938,3.0394423e-07,7.311024e-06,9.345461e-05,0.0,0.0
1763770702,263253467,9.717368e-06,2.3247203e-06,0.00010725033,0.0,0.0
1763770702,363843986,2.7641081e-05,3.5142185e-07,0.000107136104,0.0,0.0
1763770702,464301226,-6.4598694e-06,-6.9973555e-07,0.00010379116,0.0,0.0
1763770702,563308369,3.0067054e-05,2.9601028e-06,-0.1305822,0.0,0.0
1763770702,666062876,0.00018831076,1.4179492e-05,-0.92181027,0.0,0.0
1763770702,763939576,4.9853593e-06,1.2147839e-05,5.0481147e-05,0.0,0.0
1763770702,863301003,2.6495669e-05,2.7049564e-06,7.7514254e-05,0.0,0.0
1763770702,963103252,-3.177777e-05,1.341838e-06,4.8780457e-05,0.0,0.0
1763770703,63639728,6.2765605e-07,2.5290267e-06,7.491391e-05,0.0,0.0
1763770703,163281473,3.451182e-05,6.836336e-06,6.895677e-05,0.0,0.0
1763770703,263728633,-3.591038e-05,2.4847252e-06,8.337461e-05,0.0,0.0
1763770703,362220531,1.0607025e-06,1.9004265e-06,4.2510885e-05,0.0,0.0
1763770703,463537999,1.532633e-06,-2.6880437e-06,6.7809335e-05,0.0,0.0
1763770703,564691382,3.3286233e-05,1.4068497e-06,9.3215305e-05,0.0,0.0
1763770703,663472619,-3.7261118e-05,4.172549e-06,5.6943085e-05,0.0,0.0
1763770703,764388989,-1.6792537e-08,4.2988895e-06,6.287126e-05,0.0,0.0
1763770703,863445826,1.2273529e-06,1.698934e-07,8.281141e-05,0.0,0.0
1763770703,963319091,2.0674467e-08,1.6045353e-05,0.00012458302,0.0,0.0
1763770704,63047200,-1.2261853e-06,1.7973276e-06,8.275177e-05,0.0,0.0
1763770704,163468857,1.1696168e-06,4.08659e-06,7.489662e-05,0.0,0.0
1763770704,263104619,-1.0559438e-06,6.9118732e-06,5.0256374e-05,0.0,0.0
1763770704,363181753,2.0295267e-06,9.611784e-07,3.2172797e-05,0.0,0.0
1763770704,463035499,3.317041e-05,-1.0394516e-06,2.410497e-05,0.0,0.0
1763770704,563885107,-2.8281618e-05,8.605889e-07,4.1479256e-05,0.0,0.0
1763770704,663937225,0.00016893914,1.3924968e-05,-0.73840666,0.0,0.0
1763770704,764486947,3.103361e-05,1.7823351e-05,0.0016949642,0.0,0.0
1763770704,863304651,-2.3447921e-05,6.9267135e-06,8.9353656e-05,0.0,0.0
1763770704,962781546,2.065727e-05,3.7067332e-06,4.434031e-05,0.0,0.0
1763770705,63838962,-2.0794492e-05,-2.0298191e-06,4.965903e-05,0.0,0.0
1763770705,164715081,-8.116349e-06,-1.750297e-06,8.8659275e-05,0.0,0.0
1763770705,263836204,3.105419e-07,-1.1112861e-06,5.5755812e-05,0.0,0.0
1763770705,366882150,-1.3759177e-08,4.1836323e-08,5.871375e-05,0.0,0.0
1763770705,473913410,-8.4660365e-07,8.166586e-06,6.914706e-05,0.0,0.0
1763770705,565464814,-3.8868833e-07,3.1509858e-06,7.5377924e-05,0.0,0.0
1763770705,665147559,-8.1848515e-07,-1.5814153e-06,7.1845e-05,0.0,0.0
1763770705,763983272,1.0623044e-06,1.5542287e-06,9.326017e-05,0.0,0.0
1763770705,864320774,2.8614517e-07,4.1621115e-07,0.0001269233,0.0,0.0
1763770705,965334183,1.5826164e-07,-4.4338108e-07,7.891638e-05,0.0,0.0
1763770706,66724588,2.000782e-05,-6.643689e-07,4.195171e-05,0.0,0.0
1763770706,175161852,-6.237331e-07,2.525568e-07,6.563595e-05,0.0,0.0
1763770706,264945121,-2.1365155e-05,6.839136e-06,7.404481e-05,0.0,0.0
1763770706,363657024,6.144451e-07,8.58742e-06,6.5418724e-05,0.0,0.0
1763770706,469173268,6.807204e-07,1.133615e-06,8.082465e-05,0.0,0.0
1763770706,564205180,5.932975e-07,8.725605e-06,7.738715e-05,0.0,1.0
1763770706,663906032,1.2522104e-07,1.4789887e-05,4.8808277e-05,0.0,0.0
1763770706,764489784,1.7966013e-07,6.0854977e-06,6.28978e-05,0.0,0.0
1763770706,863976908,6.506618e-07,2.0649834e-06,8.660515e-05,0.0,0.0
1763770706,963648774,-1.5592784e-06,2.3001467e-06,5.465619e-05,0.0,0.0
1763770707,63861752,4.2271478e-07,9.661479e-06,2.6669439e-05,0.0,0.0
1763770707,163586685,3.629104e-07,1.3211308e-06,3.243864e-05,0.0,0.0
1763770707,263195890,-7.8215965e-07,-1.9343654e-06,5.9708746e-05,0.0,0.0
1763770707,364285472,1.4250752e-05,1.6752027e-06,7.192413e-05,0.0,0.0
1763770707,464173673,2.4645624e-05,-1.1586652e-06,4.3465843e-05,0.0,0.0
1763770707,564389210,-1.0340937e-05,-4.9278344e-07,5.8427173e-05,0.0,0.0
1763770707,663560074,-2.8553139e-05,4.77143e-06,3.7589358e-05,0.0,0.0
1763770707,764181378,-3.5183254e-07,3.4493246e-06,4.598278e-05,0.0,0.0
1763770707,864386148,1.000686e-06,-0.059535764,5.1366067e-05,0.0,0.0
1763770707,965473566,1.5811578e-05,-0.47462946,5.3484273e-05,0.0,0.0
1763770708,63881221,-6.590341e-06,-0.09740165,6.520809e-05,0.0,0.0
1763770708,164250076,-2.8730099e-05,7.620057e-06,4.8132846e-05,0.0,0.0
1763770708,263138058,5.926888e-06,-7.597173e-07,4.4279263e-05,0.0,0.0
1763770708,364315177,2.4195147e-05,1.1566434e-05,5.8286096e-05,0.0,0.0
1763770708,465429985,-3.1414344e-05,1.9198528e-06,6.380448e-05,0.0,0.0
1763770708,566787564,1.0560199e-07,8.001026e-06,5.2869796e-05,0.0,0.0
1763770708,663692274,3.578895e-06,-0.07784007,1.1257684e-05,0.0,0.0
1763770708,763588339,-2.1394339e-05,-0.5537253,4.9536422e-05,0.0,0.0
1763770708,864968205,3.300029e-05,-6.3062623e-07,3.786665e-05,0.0,0.0
1763770708,963182569,-3.424754e-05,-1.2419027e-06,4.3561256e-05,0.0,0.0
1763770709,63469177,-8.037795e-07,-0.009557216,3.210262e-05,0.0,0.0
1763770709,168866303,7.4315e-06,-0.21391721,4.7857804e-05,0.0,0.0
1763770709,265586368,6.193409e-05,-0.71469253,5.0764695e-05,0.0,0.0
1763770709,364398103,-3.630609e-05,-0.009190801,5.1784355e-05,0.0,0.0
1763770709,464339246,-2.1835451e-06,8.492191e-06,4.790131e-05,0.0,0.0
1763770709,563846396,3.6188307e-05,8.888206e-07,5.3785858e-05,0.0,0.0
1763770709,663871268,-3.004219e-05,1.5720864e-06,1.810342e-05,0.0,0.0
1763770709,763649425,2.7356213e-05,7.489681e-07,2.1336018e-05,0.0,0.0
1763770709,864629344,4.3497794e-06,6.270517e-06,4.957092e-05,0.0,0.0
1763770709,965476400,-2.9773519e-05,-9.047816e-07,6.017363e-05,0.0,0.0
1763770710,69275000,2.0194515e-05,1.7238868e-06,4.1262163e-05,0.0,0.0
1763770710,164514229,-1.9256755e-05,1.6525707e-06,4.251631e-05,0.0,0.0
1763770710,264345684,-8.956445e-06,2.8467443e-07,5.3476128e-05,0.0,0.0
1763770710,364372442,-9.906357e-07,0.0,6.0006827e-05,0.0,0.0
1763770710,463866964,-3.3089128e-07,-4.1573114e-07,6.1448765e-05,0.0,0.0
1763770710,564928216,8.760308e-07,-1.8031533e-07,4.89863e-05,0.0,0.0
1763770710,664524372,-4.3201538e-07,-1.1801615e-06,4.5382258e-05,0.0,0.0
1763770710,764789484,3.736032e-07,9.648049e-07,6.6732326e-05,0.0,0.0
1763770710,863530888,2.5052632e-05,-1.13643e-06,5.8891343e-05,0.0,0.0
1763770710,963609997,-9.670841e-06,-6.8396815e-07,3.6508016e-05,0.0,0.0
1763770711,63962582,-1.5470652e-05,2.476154e-07,2.755367e-05,0.0,0.0
1763770711,165356889,5.3855695e-07,4.614825e-06,4.9273032e-05,0.0,0.0
1763770711,264701572,-1.4507934e-08,-2.970063e-06,7.425571e-05,0.0,0.0
1763770711,363222953,2.1164571e-05,-1.8695296e-06,7.1734736e-05,0.0,0.0
1763770711,466942596,1.7190787e-05,1.9583465e-06,6.402776e-05,0.0,0.0
1763770711,563182244,5.6973664e-07,3.4232132e-06,5.8374342e-05,0.0,0.0
1763770711,663946988,-7.106527e-07,3.863056e-06,2.8707265e-05,0.0,0.0
1763770711,763247412,-1.9898955e-05,-0.027032819,3.6635487e-05,0.0,0.0
1763770711,863267683,3.624802e-05,-0.49406713,5.6294335e-05,0.0,0.0
1763770711,963058587,-1.6715268e-05,-0.11046368,4.7083704e-05,0.0,0.0
1763770712,64013674,2.050292e-05,6.405969e-07,2.7140475e-05,0.0,0.0
1763770712,163413248,1.8543034e-06,-0.06457265,2.4746025e-05,0.0,0.0
1763770712,263500941,4.1210283e-06,-0.10991081,1.6251885e-05,0.0,0.0
